2017-05-18 00:00:02   401905916
2017-05-18 00:00:03   401905923
2017-05-18 00:00:04   401906354
2017-05-18 00:00:05   401907608
2017-05-18 00:00:06   401910236
2017-05-18 00:00:07   401913767
2017-05-18 00:00:08   401916337
2017-05-18 00:00:09   401916658
2017-05-18 00:00:10   401918691
2017-05-18 00:00:11   401920816
2017-05-18 00:00:12   401923445
2017-05-18 00:00:13   401926193
2017-05-18 00:00:14   401927089
2017-05-18 00:00:15   401927793
2017-05-18 00:00:16   401930504
2017-05-18 00:00:17   401931491
2017-05-18 00:00:18   401933509
2017-05-18 00:00:19   401936416
2017-05-18 00:00:20   401938371
2017-05-18 00:00:21   401939284
2017-05-18 00:00:22   401939833
2017-05-18 00:00:23   401944314
2017-05-18 00:00:24   401945351
2017-05-18 00:00:25   401946739
2017-05-18 00:00:26   401949826
2017-05-18 00:00:27   401950579
2017-05-18 00:00:28   401950978
2017-05-18 00:00:29   401954502
2017-05-18 00:00:30   401955594
2017-05-18 00:00:31   401963842
2017-05-18 00:00:32   401971431
2017-05-18 00:00:33   401975407
2017-05-18 00:00:34   401977480
2017-05-18 00:00:35   401979094
2017-05-18 00:00:36   401985136
2017-05-18 00:00:37   401999626
2017-05-18 00:00:38   402002565
2017-05-18 00:00:39   402003004
2017-05-18 00:00:40   402005046
2017-05-18 00:00:41   402008552
2017-05-18 00:00:42   402012505
2017-05-18 00:00:43   402016578
2017-05-18 00:00:44   402019248
2017-05-18 00:00:45   402020107
2017-05-18 00:00:46   402021060
2017-05-18 00:00:47   402025582
2017-05-18 00:00:48   402026706
2017-05-18 00:00:49   402034711
2017-05-18 00:00:50   402034935
2017-05-18 00:00:51   402035539
2017-05-18 00:00:52   402039844
2017-05-18 00:00:53   402044012
2017-05-18 00:00:54   402047183
2017-05-18 00:00:55   402049918
2017-05-18 00:00:56   402049948
2017-05-18 00:00:57   402055228
2017-05-18 00:00:58   402066261
2017-05-18 00:00:59   402066994
2017-05-18 00:01:00   402068913
2017-05-18 00:01:01   402069854
2017-05-18 00:01:02   402070375
2017-05-18 00:01:03   402073007
2017-05-18 00:01:04   402073033
2017-05-18 00:01:05   402077066
2017-05-18 00:01:06   402087743
2017-05-18 00:01:07   402092477
2017-05-18 00:01:08   402101022
2017-05-18 00:01:09   402104941
2017-05-18 00:01:10   402109904
2017-05-18 00:01:11   402118732
2017-05-18 00:01:12   402135148
2017-05-18 00:01:13   402154871
2017-05-18 00:01:14   402163323
2017-05-18 00:01:15   402166464
2017-05-18 00:01:16   402170100
2017-05-18 00:01:17   402176721
2017-05-18 00:01:18   402196283
2017-05-18 00:01:19   402216119
2017-05-18 00:01:20   402226588
2017-05-18 00:01:21   402230532
2017-05-18 00:01:22   402233568
2017-05-18 00:01:23   402244113
2017-05-18 00:01:24   402258213
2017-05-18 00:01:25   402267317
2017-05-18 00:01:26   402286659
2017-05-18 00:01:27   402293196
2017-05-18 00:01:28   402304059
2017-05-18 00:01:29   402309760
2017-05-18 00:01:30   402314303
2017-05-18 00:01:31   402331741
2017-05-18 00:01:32   402336737
2017-05-18 00:01:33   402341990
2017-05-18 00:01:34   402346156
2017-05-18 00:01:35   402349309
2017-05-18 00:01:36   402356317
2017-05-18 00:01:37   402364771
2017-05-18 00:01:39   402374307
2017-05-18 00:01:40   402378964
2017-05-18 00:01:41   402383820
2017-05-18 00:01:42   402388778
2017-05-18 00:01:43   402394067
2017-05-18 00:01:44   402398600
2017-05-18 00:01:45   402403769
2017-05-18 00:01:46   402408572
2017-05-18 00:01:47   402423890
2017-05-18 00:01:48   402433290
2017-05-18 00:01:49   402441188
2017-05-18 00:01:50   402443876
2017-05-18 00:01:51   402446636
2017-05-18 00:01:52   402458019
2017-05-18 00:01:53   402484543
2017-05-18 00:01:54   402491326
2017-05-18 00:01:55   402499002
2017-05-18 00:01:56   402502183
2017-05-18 00:01:57   402505395
2017-05-18 00:01:58   402524381
2017-05-18 00:01:59   402542864
2017-05-18 00:02:00   402551000
2017-05-18 00:02:01   402554709
2017-05-18 00:02:02   402556788
2017-05-18 00:02:03   402565639
2017-05-18 00:02:04   402571639
2017-05-18 00:02:05   402587584
2017-05-18 00:02:06   402595691
2017-05-18 00:02:07   402600996
2017-05-18 00:02:08   402605156
2017-05-18 00:02:09   402607641
2017-05-18 00:02:10   402610523
2017-05-18 00:02:11   402615883
2017-05-18 00:02:12   402625418
2017-05-18 00:02:13   402626422
2017-05-18 00:02:14   402629531
2017-05-18 00:02:15   402633926
2017-05-18 00:02:16   402634801
2017-05-18 00:02:17   402640997
2017-05-18 00:02:18   402659379
2017-05-18 00:02:19   402692331
2017-05-18 00:02:20   402692346
2017-05-18 00:02:21   402694034
2017-05-18 00:02:22   402713343
2017-05-18 00:02:23   402753286
2017-05-18 00:02:24   402763282
2017-05-18 00:02:25   402777848
2017-05-18 00:02:26   402791943
2017-05-18 00:02:27   402801967
2017-05-18 00:02:28   402807015
2017-05-18 00:02:29   402820202
2017-05-18 00:02:30   402833344
2017-05-18 00:02:31   402850501
2017-05-18 00:02:32   402860163
2017-05-18 00:02:33   402882802
2017-05-18 00:02:34   402892120
2017-05-18 00:02:35   402910497
2017-05-18 00:02:36   402961405
2017-05-18 00:02:37   402978317
2017-05-18 00:02:38   402991860
2017-05-18 00:02:39   403015348
2017-05-18 00:02:40   403037861
2017-05-18 00:02:41   403060576
2017-05-18 00:02:42   403098252
2017-05-18 00:02:43   403115981
2017-05-18 00:02:44   403127386
2017-05-18 00:02:45   403142735
2017-05-18 00:02:46   403162642
2017-05-18 00:02:47   403176468
2017-05-18 00:02:48   403189415
2017-05-18 00:02:49   403197087
2017-05-18 00:02:50   403208792
2017-05-18 00:02:51   403230945
2017-05-18 00:02:52   403252344
2017-05-18 00:02:53   403266392
2017-05-18 00:02:54   403274584
2017-05-18 00:02:55   403281275
2017-05-18 00:02:56   403295305
